HOGI,MOD_DATE,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BRAND,GISONG,SPEED,CAPA,PLANT,ETHRU,CWT_SAFETY,CWT_BALANCE,CAR_BB,CAR_AA,MATERIAL
210794L05,20260804,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210794L06,20260804,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210794L14,20260804,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210794L15,20260804,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,-,LUXEN_2,GTLX_R,150,1350,KR00,,N,50,1855,1860,CONCRETE (시멘트)
210794L16,20260706,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210794L17,20260804,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
211255L05,20260619,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",18,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
211255L05,20260619,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
211255L06,20260619,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",18,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
211255L06,20260619,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
211255L07,20260722,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",18,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
211255L07,20260722,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
211255L08,20260611,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",18,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
211255L08,20260611,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,120,1000,KR00,,N,50,1605,1710,CONCRETE (시멘트)
N28416L01,20260428,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,1600,KR00,,N,50,2455,1560,CONCRETE (시멘트)
212670L08,20260703,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,LUXEN_2,GTLX_R,120,1200,KC01,,N,50,1655,1850,CONCRETE (시멘트)
212670L08,20260703,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,-,LUXEN_2,GTLX_R,120,1200,KC01,,N,50,1655,1850,CONCRETE (시멘트)
213916L01,20260415,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,900,KC01,,N,50,1505,1650,CONCRETE (시멘트)
210295L01,20260619,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1150,KR00,,N,50,1555,1860,CONCRETE (시멘트)
213378L01,20260527,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N28473L02,20260901,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,105,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N28473L11,20260901,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,105,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
213239L04,20260608,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",30,-,LUXEN_2,GTLX_R,150,1200,KR00,,N,50,1655,1910,CONCRETE (시멘트)
213239L15,20260622,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEWYZER,GTSS_R,60,1200,KR00,,N,50,1655,1860,CONCRETE (시멘트)
214009L01,20260709,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",13,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1605,1860,CONCRETE (시멘트)
214009L04,20260709,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",13,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1605,1860,CONCRETE (시멘트)
214009L08,20260709,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",13,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1605,1860,CONCRETE (시멘트)
214009L11,20260709,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",13,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1605,1860,CONCRETE (시멘트)
N28529L01,20260624,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,900,KR00,,N,50,1605,1560,CONCRETE (시멘트)
N28560L01,20260507,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,700,KC01,,N,50,1385,1450,CONCRETE (시멘트)
211378L15,20260624,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1660,CONCRETE (시멘트)
211378L16,20260622,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEWYZER,GTSS_R,105,1150,KR00,Y,N,50,1860,1660,CONCRETE (시멘트)
N28464L02,20260514,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,60,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
210788L04,20260515,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,2365,1660,CONCRETE (시멘트)
210788L05,20260721,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,-,LUXEN_2,GTLX_R,120,1600,KR00,,N,50,2365,1660,CONCRETE (시멘트)
N28065L01,20260609,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,1150,KC01,,N,50,1955,1450,CONCRETE (시멘트)
212356L01,20260507,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,600,KC01,,N,50,1395,1300,CONCRETE (시멘트)
211646L01,20260901,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEWYZER,GTSS_R,105,1200,KR00,,N,50,1705,1810,CONCRETE (시멘트)
E15777L01,20260721,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",6,-,미지정,미지정,미지정,미지정,미지정,,N,-,,,FC (주철)
N27001L02,20260223,12000067G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_2,GTLX_R,120,1150,KR00,,N,50,1835,1660,CONCRETE (시멘트)
N27001L02,20260223,12000283G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_2,GTLX_R,120,1150,KR00,,N,50,1835,1660,CONCRETE (시멘트)
N09995L06,20260612,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,105,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
N09994L04,20260612,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,750,KC01,,N,50,1605,1300,CONCRETE (시멘트)
N09995L04,20260612,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,60,1000,KC01,,N,50,1555,1650,CONCRETE (시멘트)
099995L11,20260612,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,IXEL,WBHS_(HSVF),210,1800,KR00,,N,50,1970,2100,FC (주철)
209273L07,20260318,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",31,-,IXEL,WBHS_(HSVF),240,1600,KR00,,GSB490DK,50,2020,1960,FC (주철)
212237L12,20260206,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,LUXEN_2,WBLX1_(LXVF),180,1200,KR00,,N,50,1620,1950,FC (주철)
212237L17,20260108,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,LUXEN_2,WBLX1_(LXVF),180,1200,KR00,,N,50,1620,1950,FC (주철)
212237L19,20260210,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,LUXEN_2,WBLX1_(LXVF),180,1200,KR00,,N,50,1620,1950,FC (주철)
212237L25,20260108,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,LUXEN_2,WBLX1_(LXVF),180,1200,KR00,,N,50,1620,1950,FC (주철)
212237L26,20260108,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,LUXEN_2,WBLX1_(LXVF),180,1200,KR00,,N,50,1620,1950,FC (주철)
212237L40,20260105,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,-,LUXEN_2,WBLX1_(LXVF),180,1200,KR00,,N,50,1620,1950,FC (주철)
E15569L02,20260109,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,-,NEWYZER,WBSS2_(SSVF),90,1600,KR00,,N,50,2005,1810,CONCRETE (시멘트)
E15569L02,20260109,12000284G0100,BALANCE WEIGHT,CONCRETE,4,-,NEWYZER,WBSS2_(SSVF),90,1600,KR00,,N,50,2005,1810,CONCRETE (시멘트)
207020L05,20260324,12000067G0100,BALANCE WEIGHT,CONCRETE,6,-,LUXEN_2,GTLX_R,120,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
207020L05,20260324,12000283G0100,BALANCE WEIGHT,CONCRETE,7,-,LUXEN_2,GTLX_R,120,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
207020L07,20260324,12000067G0100,BALANCE WEIGHT,CONCRETE,6,-,LUXEN_2,GTLX_R,120,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
207020L07,20260324,12000283G0100,BALANCE WEIGHT,CONCRETE,7,-,LUXEN_2,GTLX_R,120,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
207020L09,20260323,12000067G0100,BALANCE WEIGHT,CONCRETE,7,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1755,1860,CONCRETE (시멘트)
207020L09,20260323,12000283G0100,BALANCE WEIGHT,CONCRETE,9,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1755,1860,CONCRETE (시멘트)
210769L08,20260526,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L08,20260526,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L22,20260325,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L22,20260325,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L42,20260415,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L42,20260415,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L44,20260507,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L44,20260507,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L46,20260325,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L46,20260325,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L48,20260325,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L48,20260325,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L49,20260325,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L49,20260325,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L52,20260507,12000067G0100,BALANCE WEIGHT,CONCRETE,4,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L52,20260507,12000283G0100,BALANCE WEIGHT,CONCRETE,13,-,LUXEN_2,WBLX1_(LXVF),150,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L56,20260526,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L56,20260526,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L57,20260526,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L57,20260526,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L58,20260526,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210769L58,20260526,12000284G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_2,WBLX1_(LXVF),105,1150,KR00,,N,50,1655,1860,CONCRETE (시멘트)
H00095NC202-H00095L01,20260902,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),105,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00095NC202-H00095L01,20260902,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),105,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
N27421L02,20260304,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,-,LUXEN_2,WBLX1_(LXVF),60,2000,KR00,,N,50,2090,2100,CONCRETE (시멘트)
N27421L02,20260304,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_2,WBLX1_(LXVF),60,2000,KR00,,N,50,2090,2100,CONCRETE (시멘트)
H00096NC200-H00096L01,20260901,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,LUXEN_1,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC200-H00096L01,20260901,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,LUXEN_1,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC202-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC202-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC207-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1600,미지정,N,N,50,1838,2094,CONCRETE (시멘트)
H00096NC207-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1600,미지정,N,N,50,1838,2094,CONCRETE (시멘트)
H00096NC215-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1600,미지정,N,N,50,1838,2094,CONCRETE (시멘트)
H00096NC215-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1600,미지정,N,N,50,1838,2094,CONCRETE (시멘트)
H00096NC223-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1600,미지정,N,N,50,1838,2094,CONCRETE (시멘트)
H00096NC223-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1600,미지정,N,N,50,1838,2094,CONCRETE (시멘트)
H00096NC206-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC206-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC210-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC210-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC218-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC218-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC204-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC204-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC208-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC208-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC212-H00096L01,20260806,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC212-H00096L01,20260806,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC220-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC220-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC209-H00096L01,20260721,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
H00096NC209-H00096L01,20260721,12000284G0100,BALANCE WEIGHT,CONCRETE,3,-,NOBRAND,WBLX1_(LXVF),120,1150,미지정,N,N,50,1484,2094,CONCRETE (시멘트)
210847L01,20260209,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1200,KR00,Y,N,50,1760,1860,CONCRETE (시멘트)
210847L01,20260209,12000284G0100,BALANCE WEIGHT,CONCRETE,0,-,NEWYZER,GTSS_R,60,1200,KR00,Y,N,50,1760,1860,CONCRETE (시멘트)
212668L05,20260508,12011078G0100,BALANCE WEIGHT,"SS400,PIT=2200(저피트용)",21,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1655,1860,STEEL (강판)
212668L06,20260508,12011078G0100,BALANCE WEIGHT,"SS400,PIT=2200(저피트용)",21,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1655,1860,STEEL (강판)
212668L08,20260508,12011078G0100,BALANCE WEIGHT,"SS400,PIT=2200(저피트용)",21,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1655,1860,STEEL (강판)
213330L01,20260313,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS_E,60,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
213325L07,20260707,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",34,-,LUXEN_2,GTLX_R,150,1600,KR00,,N,50,1905,2060,CONCRETE (시멘트)
213325L11,20260619,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",34,-,LUXEN_2,GTLX_R,150,1600,KR00,,N,50,1905,2060,CONCRETE (시멘트)
N27651L05,20260507,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,105,1000,KR00,,N,50,1665,1660,CONCRETE (시멘트)
N27651L22,20260413,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,-,NEX_MR,GTLX,105,1000,KR00,,N,50,1665,1660,CONCRETE (시멘트)
N27651L25,20260413,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,-,NEX_MR,GTLX,105,1000,KR00,,N,50,1665,1660,CONCRETE (시멘트)
N27651L26,20260507,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,105,1000,KR00,,N,50,1665,1660,CONCRETE (시멘트)
N27651L36,20260507,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,105,1000,KR00,,N,50,1665,1660,CONCRETE (시멘트)
N28190L01,20260409,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N27781L02,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
N27781L06,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
N27781L09,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
N27781L10,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
N27781L12,20260416,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,-,NEX_MR,GTLX,105,1200,KC01,,N,50,1785,1750,CONCRETE (시멘트)
209682L02,20260818,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,-,NEX_MRL,GTSS,105,1000,KR00,,N,50,1555,1660,CONCRETE (시멘트)
213560L01,20260415,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,600,KC01,,N,50,1395,1300,CONCRETE (시멘트)
N28123L01,20260330,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,550,KC01,,N,50,1165,1450,CONCRETE (시멘트)
213362L01,20260507,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,550,KC01,,N,50,1305,1300,CONCRETE (시멘트)
213587L01,20260319,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MRL,GTSS,60,900,KC01,,N,50,1505,1650,CONCRETE (시멘트)
211656L17,20260507,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",14,-,LUXEN_2,GTLX_R,120,1200,KR00,,N,50,1655,1860,CONCRETE (시멘트)
210557L05,20260601,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",23,-,LUXEN_2,GTLX_R,120,1350,KR00,,N,50,1755,1960,CONCRETE (시멘트)
N28418L01,20260424,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,450,KC01,,N,50,1005,1450,CONCRETE (시멘트)
N28423L10,20260414,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N28423L12,20260414,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N28423L13,20260414,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N28423L14,20260414,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,90,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N28423L16,20260414,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,60,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N28423L17,20260414,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,-,NEX_MR,GTLX,60,1000,KC01,,N,50,1655,1650,CONCRETE (시멘트)
N27601L01,20260611,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",5,-,LUXEN_2,WBLX1_(LXVF),60,700,KR00,,N,50,1505,1460,CONCRETE (시멘트)
N28328L02,20260702,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,-,NEX_MR,GTLX,60,900,KC01,,N,50,1505,1650,CONCRETE (시멘트)
