PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,ASPSCD,SPEED,CAPA,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
N23996L24,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
203881L02,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
203881L02,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207839L15,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207839L15,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207839L17,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207839L17,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207557L01,RLS,2026-03-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
207557L01,RLS,2026-03-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
099993L09,REJ,2026-04-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
099993L09,REJ,2026-04-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
N09992L02,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
099993L07,REJ,2026-04-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",29,,B120B03
N09993L14,RLS,2026-06-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,,B120B03
099993L06,REJ,2026-04-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",29,,B120B03
N09993L07,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N09993L08,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N09993L03,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
099993L12,RLS,2026-06-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",13,,B120B03
207839L02,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N25611L01,RLS,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
N25611L01,RLS,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
204861L04,RLS,2026-06-17,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
204861L04,RLS,2026-06-17,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,V0016645G0100,BALANCE WEIGHT,"SS400,15.0 KG",16,"- BALANCE WEIGHT는 하기와 같이 변경 적용 할 것,
 1. 80mm -> 48mm, 170mm -> 105mm
 2. PLATE 체결 HOLE 간격 195mm -> 130mm
 3. PLATE SIZE 220mm -> 155, 195mm -> 130mm
 4. 전체 길이 500mm는 위 치수 반영 과정에서 감소하더라도 500mm 이하 및
     무게는 15kg으로 필히 적용될 수 있도록 할 것.
",B120B03
204861L04,RLS,2026-06-17,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
207839L06,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N23967Y78,RLS,2026-03-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,10,,B120B03
209064L01,RLS,2026-03-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209064L01,RLS,2026-03-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
E15338L01,RLS,2026-07-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12010375G0100,BALANCE WEIGHT,"HIGH SPEED,SS400, 20.0 KG",56,,B120B03
E15338L01,RLS,2026-07-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000047G0200,WEIGHT DEVICE CLIP ASSY,WEIGHT DEVICE CLIP ASSY,12,,B120B03
V801241,RLS,2026-03-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,4,"- Rope식 부품공용화 타워 설치 자재 (GETM6.0H)
- 입고 요청일: 11/28, 입고장소: 충주공장 F02

",B120B03
V801241,RLS,2026-03-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,13,"- Rope식 부품공용화 타워 설치 자재 (GETM6.0H)
- 입고 요청일: 11/28, 입고장소: 충주공장 F02

",B120B03
208864L09,WIP,2026-05-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,27,"DWG.12010274 참고하여 설치할 것.
BP1=0
BP2=500mm, 120kg
BP3=0
BP4=440mm, 150kg",B120B03
N25205L01,RLS,2026-06-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N25205L01,RLS,2026-06-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207680L04,RLS,2026-03-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
207680L04,RLS,2026-03-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
209170L01,RLS,2026-01-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209170L01,RLS,2026-01-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207839L03,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
203881L01,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
203881L01,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207009L09,RLS,2026-03-18,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",67,,B120B03
204436L05,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",14,,B120B03
204861L03,RLS,2026-06-17,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",25,,B120B03
099993L10,REJ,2026-04-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
099993L10,REJ,2026-04-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
E15338L02,RLS,2026-08-18,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12010375G0100,BALANCE WEIGHT,"HIGH SPEED,SS400, 20.0 KG",56,,B120B03
E15338L02,RLS,2026-08-18,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000047G0200,WEIGHT DEVICE CLIP ASSY,WEIGHT DEVICE CLIP ASSY,12,,B120B03
208658L01,RLS,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
208658L01,RLS,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207839L04,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N09992L04,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
N09993L05,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
099993L05,REJ,2026-04-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N09993L13,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N09993L02,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",5,,B120B03
099993L08,REJ,2026-04-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N09992L03,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N09993L11,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N09993L12,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
204861L01,RLS,2026-06-17,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",24,,B120B03
204861L02,RLS,2026-04-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",20,,B120B03
N09992L05,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
207839L05,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
207839L07,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N09993L09,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N09993L10,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
207839L01,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",30,,B120B03
N09993L06,RLS,2026-08-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,,B120B03
H00077NB205-H00077L01,RLS,2026-01-05,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,13,,B120B03
207839L16,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
207839L16,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209092L13,RLS,2026-06-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209092L13,RLS,2026-06-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
H00086NC202-H00086L01,RLS,2026-08-25,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,12,,B120B03
207547L17,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",30,- 도면 내 치수 48 -> 44로 변경 적용할 것.,B120B03
209537L03,WIP,2026-03-26,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12010741G0100,BALANCE WEIGHT,SS400,15,,B120B03
209092L04,RLS,2026-06-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
209092L04,RLS,2026-06-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00081NC208-H00081L01,RLS,2026-02-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC208-H00081L01,RLS,2026-02-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00081NC209-H00081L01,RLS,2026-02-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC209-H00081L01,RLS,2026-02-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
205596L24,RLS,2026-06-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
205596L24,RLS,2026-06-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
205596L26,RLS,2026-06-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
205596L26,RLS,2026-06-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
210559L01,WIP,2026-04-29,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12010741G0100,BALANCE WEIGHT,SS400,27,,B120B03
210559L02,RLS,2026-04-29,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12010741G0100,BALANCE WEIGHT,SS400,27,,B120B03
H00086NC201-H00086L01,RLS,2026-04-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
H00085NC200-H00085L01,RLS,2026-08-05,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
H00085NC200-H00085L01,RLS,2026-08-05,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
H00081NC214-H00081L01,RLS,2026-01-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC214-H00081L01,RLS,2026-01-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00081NC212-H00081L01,RLS,2026-05-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC212-H00081L01,RLS,2026-05-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00081NC213-H00081L01,RLS,2026-01-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC213-H00081L01,RLS,2026-01-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00081NC215-H00081L01,RLS,2026-02-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC215-H00081L01,RLS,2026-02-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00081NC219-H00081L01,RLS,2026-03-25,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC219-H00081L01,RLS,2026-03-25,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00081NC220-H00081L01,RLS,2026-01-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
H00081NC220-H00081L01,RLS,2026-01-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
H00088NC200-H00088L01,RLS,2026-05-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",12,,B120B03
209112L18,RLS,2026-05-18,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
209112L18,RLS,2026-05-18,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
E15528L01,RLS,2026-01-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",10,,B120B03
E15528L03,RLS,2026-01-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",8,,B120B03
207547L04,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",30,- 도면 내 치수 48 -> 44로 변경 적용할 것.,B120B03
207547L35,RLS,2026-01-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0200,BALANCE WEIGHT,"SS400,10.0 KG",36,,B120B03
