PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,EL_ASPD,EL_ACAPA,ASPSCD,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
211255L08,RLS,2026-06-11,NEWYZER,GTSS_R,120,1000,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-13.1kW
- TM TYPE : GY35C, MOTOR : 13.1kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
210521L06,RLS,2026-04-02,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
210521L11,RLS,2026-06-25,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
209775L05,RLS,2026-06-19,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
209775L08,RLS,2026-06-19,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
210521L12,RLS,2026-06-25,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
212036L02,RLS,2026-07-09,NEWYZER,GTSS_R,120,1000,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-13.1kW
- TM TYPE : GY35C, MOTOR : 13.1kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
210521L02,RLS,2026-06-04,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
209775L02,RLS,2026-06-19,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
209775L04,RLS,2026-06-19,NEWYZER,GTSS_R,120,1200,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15.7kW
- TM TYPE : GY35C, MOTOR : 15.7kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1200kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
211255L06,RLS,2026-06-19,NEWYZER,GTSS_R,120,1000,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-13.1kW
- TM TYPE : GY35C, MOTOR : 13.1kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
211255L07,RLS,2026-07-22,NEWYZER,GTSS_R,120,1000,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-13.1kW
- TM TYPE : GY35C, MOTOR : 13.1kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
210521L03,RLS,2026-06-04,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
209775L07,RLS,2026-06-19,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
210521L05,RLS,2026-04-02,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
209775L01,RLS,2026-06-19,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
210521L01,RLS,2026-06-04,NEWYZER,GTSS_R,120,1150,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-15kW
- TM TYPE : GY35C, MOTOR : 15kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
211255L01,RLS,2026-06-23,NEWYZER,GTSS_R,120,1000,KR00,10110317G0400,TM,"GY35C-RSR400LS, SANIL ENCODER적용,승안법개정적용",1,"GY35C-7R-13.1kW
- TM TYPE : GY35C, MOTOR : 13.1kW, SPEED : 120m/min
- ROPE : D8x7R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- GTSS-R, RSR400LS",A101A
198514L30,RLS,2026-06-19,NEWYZER,WBSS,60,1150,미지정,10101422G0500,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-12R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L37,RLS,2026-06-19,NEWYZER,WBSS,60,1000,미지정,10101422G0500,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-10R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L32,RLS,2026-06-19,NEWYZER,WBSS,60,1150,미지정,10101422G0500,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-12R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L36,RLS,2026-06-19,NEWYZER,WBSS,60,1000,미지정,10101422G0500,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-10R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L35,RLS,2026-06-19,NEWYZER,WBSS,60,1000,미지정,10101422G0500,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-10R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
197207L25,RLS,2026-06-16,NEWYZER,WBSS,60,1150,미지정,10101427G0600,TM,"GY35C, SANIL ENCODER적용,승안법개정적용",1,"GY35C-6R-7.5kW
- TM TYPE : GY35C, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D8x6R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
V960220,RLS,2026-01-14,,,,,,10101571G0200,TM,"GH15B, 3BELT, CAPA=630, 90/105mpm, DOMESTIC",1,KC인증 사후관리 관련 TM SAMPLE 제작(GH15)_2023.08.03,A101A
V960220,RLS,2026-01-14,,,,,,10110297G1600,TM,"GT71B1, 60<SPD<=105, D10x6R",1,KC인증심사용,A101A
202230L15,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1350,미지정,10110445G0100,TM,"GX100A, CAPA.<=1600, SPD=150, MAX. D10x7R, 2:1 ROPING",1,"GX100A-6R-16.6kW
- TM TYPE : GX100A, MOTOR : 16.6kW, SPEED : 120m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1350kg",A101A
202230L13,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1350,미지정,10110445G0100,TM,"GX100A, CAPA.<=1600, SPD=150, MAX. D10x7R, 2:1 ROPING",1,"GX100A-6R-16.6kW
- TM TYPE : GX100A, MOTOR : 16.6kW, SPEED : 120m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1350kg",A101A
202230L14,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1350,미지정,10110445G0100,TM,"GX100A, CAPA.<=1600, SPD=150, MAX. D10x7R, 2:1 ROPING",1,"GX100A-6R-16.6kW
- TM TYPE : GX100A, MOTOR : 16.6kW, SPEED : 120m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1350kg",A101A
202230L16,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1350,미지정,10110445G0100,TM,"GX100A, CAPA.<=1600, SPD=150, MAX. D10x7R, 2:1 ROPING",1,"GX100A-6R-16.6kW
- TM TYPE : GX100A, MOTOR : 16.6kW, SPEED : 120m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1350kg",A101A
202230L17,RLS,2026-08-26,LUXEN_2,WBLX1_(LXVF),120,1350,미지정,10110445G0100,TM,"GX100A, CAPA.<=1600, SPD=150, MAX. D10x7R, 2:1 ROPING",1,"GX100A-6R-16.6kW
- TM TYPE : GX100A, MOTOR : 16.6kW, SPEED : 120m/min
- ROPE : D10x6R, 2:1 ROPING, CAPACITY : 1350kg",A101A
V960220,RLS,2026-01-14,,,,,,10110445G0200,TM,"GX100B, CAPA.<=1150, SPD=180, MAX. D10x7R, 2:1 ROPING",1,KC인증심사용,A101A
V801241,RLS,2026-03-13,LUXEN_2,기타,미지정,미지정,미지정,10110284G0200,TM,"GY20A, 60m/min, 1000kg",1," 마모시험 JIG용 GY20A TM 제작
- Rotor Assy는 마모시험 JIG 조립을 위해 Shaft에 추가가공한 부품을 사용할 것. (Roeot Assy 입고 예정일 : 12/24)
- 담당자 : 권상시스템개발팀 김정원 매니저
- 제작 요청일 : '25년 1월 중순",A101A
V502149,RLS,2026-05-28,,,,,,10110284G0200,TM,"GY20A, 60m/min, 1000kg",1,26.01.26 CP실 검사장비용 GY20A 시설투자,A101A
V801707,AP1,2026-09-04,,,,,,10110284G0200,TM,"GY20A, 60m/min, 1000kg",1,"인버터 구동 시험용 모터 GY20A 1EA
26.07.20 전력전자팀 한상헌",A101A
196419L01,RLS,2026-06-17,NEO_MRL,WBSS2_(SSVF),60,1000,미지정,10110284G0300,TM,GY20A,1,"GY20A-8R-6.6kW
- TM TYPE : GY20A, MOTOR : 6.6kW, SPEED : 60m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
195592L02,RLS,2026-08-19,NEO_MRL,GTSS_R,60,900,미지정,10110284G0300,TM,GY20A,1,"GY20A-8R-5.9kW
- TM TYPE : GY20A, MOTOR : 5.9kW, SPEED : 60m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
195880L01,RLS,2026-06-16,NEO_MRL,GTSS_R,60,900,미지정,10110284G0300,TM,GY20A,1,"GY20A-7R-5.9kW
- TM TYPE : GY20A, MOTOR : 5.9kW, SPEED : 60m/min
- ROPE : D6x7R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
195591L02,RLS,2026-08-19,NEO_MRL,GTSS_R,60,900,미지정,10110284G0300,TM,GY20A,1,"GY20A-8R-5.9kW
- TM TYPE : GY20A, MOTOR : 5.9kW, SPEED : 60m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
195591L01,RLS,2026-08-19,NEO_MRL,GTSS_R,60,900,미지정,10110284G0300,TM,GY20A,1,"GY20A-8R-5.9kW
- TM TYPE : GY20A, MOTOR : 5.9kW, SPEED : 60m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
195592L01,RLS,2026-08-19,NEO_MRL,GTSS_R,60,900,미지정,10110284G0300,TM,GY20A,1,"GY20A-8R-5.9kW
- TM TYPE : GY20A, MOTOR : 5.9kW, SPEED : 60m/min
- ROPE : D6x8R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
198514L34,RLS,2026-06-19,NEWYZER,WBSS,60,1000,미지정,10101422G0100,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-10R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L31,RLS,2026-06-19,NEWYZER,WBSS,60,1150,미지정,10101422G0100,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-12R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L29,RLS,2026-06-19,NEWYZER,WBSS,60,1150,미지정,10101422G0100,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-12R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L33,RLS,2026-06-19,NEWYZER,WBSS,60,1150,미지정,10101422G0100,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-12R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x12R, 2:1 ROPING, CAPACITY : 1150kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
198514L38,RLS,2026-06-19,NEWYZER,WBSS,60,1000,미지정,10101422G0100,TM,"GY35A-R1, SANIL ENCODER적용,승안법개정적용",1,"GY35A-10R-7.5kW
- TM TYPE : GY35A, MOTOR : 7.5kW, SPEED : 60m/min
- ROPE : D6x10R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- NUDE TYPE, COLOR : KCC-F3115",A101A
E15783L01,RLS,2026-08-28,,,,,,10110737G0300,TM,"SHIP, TM403, R.H",1,"TM403-4R-5.5kW
- TM TYPE : TM403, MOTOR : 5.5kW, ROPE : D12x4R
- COLOR : 7.5BG7/2, BASEMENT TYPE
- CAPACITY=360kg, CAR WEIGHT : 920kg
- SPEED=60m/min, TRAVEL HT : 29320mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- TERMINAL BOX & CABLE GLAND TABLE은 하기 적용할 것. 
  1) CABLE GLAND TYPE : OSNU
  2) CABLE TYPE : NEW JIS",A101A
E15544L01,RLS,2026-01-07,,,,,,10110737G0900,TM,"SHIP, TM403, L.H",1,"TM403-4R-5.5kW
- TM TYPE : TM403, MOTOR : 5.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=450kg, CAR WEIGHT : 850kg
- SPEED=45m/min, TRAVEL HT : 29000mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BU ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
 > CABLE GLAND TYPE: OSNU, CABLE TYPE: RFCU",A101A
E15570L01,RLS,2026-06-23,,,,,,10110737G0900,TM,"SHIP, TM403, L.H",1,"TM403-4R-5.5kW
- TM TYPE : TM403, MOTOR : 5.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=450kg, CAR WEIGHT : 850kg
- SPEED=45m/min, TRAVEL HT : 28960mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BU ]
- CABLE GLAND TYPE : OSNU, CABLE TYPE : RFCU
- 터미널 박스 홀 막음용 BLIND CABLE GLAND (STOPING PLUG) 적용할 것. ",A101A
E15571L01,RLS,2026-07-24,,,,,,10110737G0900,TM,"SHIP, TM403, L.H",1,"TM403-4R-5.5kW
- TM TYPE : TM403, MOTOR : 5.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=450kg, CAR WEIGHT : 850kg
- SPEED=45m/min, TRAVEL HT : 29000mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BU ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
 > CABLE GLAND TYPE: OSNU, CABLE TYPE: RFCU",A101A
E15507L01,RLS,2026-08-21,,,,,,10110737G0900,TM,"SHIP, TM403, L.H",1,"TM403-4R-5.5kW
- TM TYPE : TM403, MOTOR : 5.5kW, ROPE : D12x4R
- COLOR : 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=500kg, CAR WEIGHT : 880kg
- SPEED=45m/min, TRAVEL HT : 31753mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BK, L2(V) : BR, L3(W) : GR ]",A101A
E15505L01,RLS,2026-03-23,,,,,,10110737G0900,TM,"SHIP, TM403, L.H",1,"TM403-4R-5.5kW
- TM TYPE : TM403, MOTOR : 5.5kW, ROPE : D12x4R
- COLOR : 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=500kg, CAR WEIGHT : 880kg
- SPEED=45m/min, TRAVEL HT : 31753mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BK, L2(V) : BR, L3(W) : GR ]",A101A
E15506L01,RLS,2026-03-23,,,,,,10110737G0900,TM,"SHIP, TM403, L.H",1,"TM403-4R-5.5kW
- TM TYPE : TM403, MOTOR : 5.5kW, ROPE : D12x4R
- COLOR : 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=500kg, CAR WEIGHT : 880kg
- SPEED=45m/min, TRAVEL HT : 31753mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : BK, L2(V) : BR, L3(W) : GR ]",A101A
E15412L01,RLS,2026-01-30,,,,,,10110737G1200,TM,"SHIP, TM403, L.H",1,"TM403-4R-7.5kW
- TM TYPE : TM403, MOTOR : 7.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 GY 7/4, BASEMENT TYPE
- CAPACITY=600kg, CAR WEIGHT : 1080kg
- SPEED=60m/min, TRAVEL HT : 27347mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
 > CABLE GLAND TYPE: OSPGM, CABLE TYPE: HIS
- (주의) TM Motor Space Heater 적용할것.
- (주의) TM Space Heater 단자대 적용할것.
- (주의) TM Motor Vibration Test 용 Nipple 적용할것. (별도 BOM)

",A101A
E15412L02,RLS,2026-01-30,,,,,,10110737G1200,TM,"SHIP, TM403, L.H",1,"TM403-4R-7.5kW
- TM TYPE : TM403, MOTOR : 7.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE (2026.01.02 색상변경)
- CAPACITY=600kg, CAR WEIGHT : 1080kg
- SPEED=60m/min, TRAVEL HT : 27347mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
[ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
> CABLE GLAND TYPE: OSPGM, CABLE TYPE: HIS
- (주의) TM Motor Space Heater 적용할것.
- (주의) TM Space Heater 단자대 적용할것.
- (주의) TM Motor Vibration Test 용 Nipple 적용할것. (별도 BOM)

",A101A
E15261L03,RLS,2026-03-06,,,,,,10110737G1200,TM,"SHIP, TM403, L.H",1,"TM403-4R-7.5kW
- TM TYPE : TM403, MOTOR : 7.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=500kg, CAR WEIGHT : 880kg
- SPEED=60m/min, TRAVEL HT : 29903mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
> CABLE GLAND TYPE: OSPGM, CABLE TYPE: RFCU
- (비표준주의)
1. 터미널 박스 홀 막음용 BLIND CABLE GLAND (STOPING PLUG) 공급할것
> 추가 BOM 회신 요망",A101A
E15261L04,RLS,2026-03-08,,,,,,10110737G1200,TM,"SHIP, TM403, L.H",1,"TM403-4R-7.5kW
- TM TYPE : TM403, MOTOR : 7.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=500kg, CAR WEIGHT : 880kg
- SPEED=60m/min, TRAVEL HT : 29903mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
> CABLE GLAND TYPE: OSPGM, CABLE TYPE: RFCU
- (비표준주의)
1. 터미널 박스 홀 막음용 BLIND CABLE GLAND (STOPING PLUG) 공급할것
> 추가 BOM 회신 요망",A101A
E15261L02,RLS,2026-03-23,,,,,,10110737G1200,TM,"SHIP, TM403, L.H",1,"TM403-4R-7.5kW
- TM TYPE : TM403, MOTOR : 7.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=500kg, CAR WEIGHT : 880kg
- SPEED=60m/min, TRAVEL HT : 29903mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
> CABLE GLAND TYPE: OSPGM, CABLE TYPE: RFCU
- (비표준주의)
1. 터미널 박스 홀 막음용 BLIND CABLE GLAND (STOPING PLUG) 공급할것
> 추가 BOM 회신 요망",A101A
E15261L01,RLS,2026-03-23,,,,,,10110737G1200,TM,"SHIP, TM403, L.H",1,"TM403-4R-7.5kW
- TM TYPE : TM403, MOTOR : 7.5kW, ROPE : D12x4R
- COLOR : MUNSELL NO. 7.5 BG 7/2, BASEMENT TYPE
- CAPACITY=500kg, CAR WEIGHT : 880kg
- SPEED=60m/min, TRAVEL HT : 29903mm
- BRAKE CABLE은 SADDLE로 2개소 고정할 것.
- MOTOR POWER CABLE CAP COLOR.
 [ L1(U) : RE, L2(V) : WH, L3(W) : BK ]
- 10110737 도면 참조하여 CABLE GLAND 적용할 것, 
> CABLE GLAND TYPE: OSPGM, CABLE TYPE: RFCU
- (비표준주의)
1. 터미널 박스 홀 막음용 BLIND CABLE GLAND (STOPING PLUG) 공급할것
> 추가 BOM 회신 요망",A101A
